,text,book,line,string,meter,me
9474,iliad,15,537,ῥῆξε δ ἀφ ἵππειον λόφον αὐτοῦ πᾶς δέ χαμᾶζε,DSDSDA,0.036118612725959766
9475,iliad,15,538,κάππεσεν ἐν κονίῃσι νέον φοίνικι φαεινός,DDDSDA,0.1220136374139261
9476,iliad,15,539,εἷος ὅ τῷ πολέμιζε μένων ἔτι δ ἔλπετο νίκην,DDDDDA,0.03274740933310501
9477,iliad,15,540,τόφρα δέ οἱ Μενέλαος ἀρήϊος ἦλθεν ἀμύντωρ,DDDDDA,0.4508342610482593
9478,iliad,15,541,στῆ δ εὐράξ σύν δουρί λαθών βάλε δ ὦμον ὄπισθεν,SSDDDA,0.060219410773775316
9479,iliad,15,542,αἰχμή δέ στέρνοιο διέσσυτο μαιμώωσα,SSDDSA,0.06891318073281784
9480,iliad,15,543,πρόσσω ἱεμένη ὅ δ ἄρα πρηνής ἐλιάσθη,SDDSDA,0.7024065664885192
9481,iliad,15,544,τώ μέν ἐεισάσθην χαλκήρεα τεύχε ἀπ ὤμων,DSSDDA,0.2812595038183653
9482,iliad,15,545,συλήσειν Ἕκτωρ δέ κασιγνήτοισι κέλευσε,SSDSDA,0.07745035506017432
9483,iliad,15,546,πᾶσι μάλα πρῶτον δ Ἱκεταονίδην ἐνένιπεν,DSDDDA,0.018243984569137804
9484,iliad,15,547,ἴφθιμον Μελάνιππον ὅ δ ὄφρα μέν εἰλίποδας βοῦς,SDDDDA,0.09350264760157397
9485,iliad,15,548,βόσκ ἐν Περκώτῃ δηΐων ἀπό νόσφιν ἐόντων,NNNNNN,0.06088964906987762
9486,iliad,15,549,αὐτάρ ἐπεί Δαναῶν νέες ἤλυθον ἀμφιέλισσαι,DDDDDA,0.4096072100539617
9487,iliad,15,550,ἄψ εἰς Ἴλιον ἦλθε μετέπρεπε δέ Τρώεσσι,SDDDSA,0.08641545397453944
9488,iliad,15,551,ναῖε δέ πάρ Πριάμῳ ὅ δέ μιν τίεν ἶσα τέκεσσι,DDDDDA,0.28738449733693966
9489,iliad,15,552,τόν ῥ Ἕκτωρ ἐνένιπεν ἔπος τ ἔφατ ἔκ τ ὀνόμαζεν,SDDDDA,1.3285527748558432
9490,iliad,15,553,οὕτω δή Μελάνιππε μεθήσομεν οὐδέ νυ σοί περ,SDDDDA,0.11555681969975551
9491,iliad,15,554,ἐντρέπεται φίλον ἦτορ ἀνεψιοῦ κταμένοιο,DDDSDA,0.6764562671354339
9492,iliad,15,555,οὐχ ὁράᾳς οἷον Δόλοπος περί τεύχε ἕπουσιν,DSDDDA,0.09657060470746476
9493,iliad,15,556,ἀλλ ἕπευ οὐ γάρ ἔτ ἔστιν ἀποσταδόν Ἀργείοισι,DDDDSA,0.33453574284191867
9494,iliad,15,557,μάρνασθαι πρίν γ ἠέ κατακτάμεν ἠέ κατ ἄκρης,SSDDDA,0.16947100517105787
9495,iliad,15,558,Ἴλιον αἰπεινήν ἑλέειν κτάσθαι τε πολίτας,DSDSDA,0.09391247265895014
9496,iliad,15,559,ὥς εἰπών ὅ μέν ἦρχ ὅ δ ἅμ ἕσπετο ἰσόθεος φώς,SDDDDA,1.2079541775757465
9497,iliad,15,560,Ἀργείους δ ὄτρυνε μέγας Τελαμώνιος Αἴας,SSDDDA,0.1584736183289191
9498,iliad,15,561,ὦ φίλοι ἀνέρες ἔστε καί αἰδῶ θέσθ ἐνί θυμῷ,DDDSDA,0.5670842848337405
9499,iliad,15,562,ἀλλήλους τ αἰδεῖσθε κατά κρατεράς ὑσμίνας,SSDDSA,0.2619659219575902
9500,iliad,15,563,αἰδομένων δ ἀνδρῶν πλέονες σόοι ἠέ πέφανται,DSDDDA,0.0853242691982372
9501,iliad,15,564,φευγόντων δ οὔτ ἄρ κλέος ὄρνυται οὔτέ τις ἀλκή,SSDDDA,0.18364396894411475
9502,iliad,15,565,ὥς ἔφαθ οἵ δέ καί αὐτοί ἀλέξασθαι μενέαινον,DDDSDA,2.758661492905805
9503,iliad,15,566,ἐν θυμῷ δ ἐβάλοντο ἔπος φράξαντο δέ νῆας,SDDSDA,0.024048210289032552
9504,iliad,15,567,ἕρκεϊ χαλκείῳ ἐπί δέ Ζεύς Τρῶας ἔγειρεν,DSDSDA,0.07308866091968257
9505,iliad,15,568,Ἀντίλοχον δ ὄτρυνε βοήν ἀγαθός Μενέλαος,DSDDDA,0.2603001155226145
9506,iliad,15,569,Ἀντίλοχ οὔ τις σεῖο νεώτερος ἄλλος Ἀχαιῶν,DSDDDA,0.23663845690632168
9507,iliad,15,570,οὔτε ποσίν θάσσων οὔτ ἄλκιμος ὡς σύ μάχεσθαι,DSSDDA,0.04223307249198549
9508,iliad,15,571,εἴ τινά που Τρώων ἐξάλμενος ἄνδρα βάλοισθα,DSSDDA,0.17000813621923475
9509,iliad,15,572,ὥς εἰπών ὅ μέν αὖτις ἀπέσσυτο τόν δ ὀρόθυνεν,SDDDDA,0.6790377289407024
9510,iliad,15,573,ἐκ δ ἔθορε προμάχων καί ἀκόντισε δουρί φαεινῷ,DDDDDA,0.36954717743786214
9511,iliad,15,574,ἀμφί ἕ παπτήνας ὑπό δέ Τρῶες κεκάδοντο,DSDSDA,0.1841637296960007
9512,iliad,15,575,ἀνδρός ἀκοντίσσαντος ὅ δ οὐχ ἅλιον βέλος ἧκεν,DSDDDA,0.5993505793205786
9513,iliad,15,576,ἀλλ Ἱκετάονος υἱόν ὑπέρθυμον Μελάνιππον,DDDSDA,0.11295992963530198
9514,iliad,15,577,νισόμενον πόλεμον δέ βάλε στῆθος παρά μαζόν,DDDSDA,0.21401967374694075
9515,iliad,15,578,δούπησεν δέ πεσών τόν δέ σκότος ὄσσε κάλυψεν,SDSDDA,0.8623710266638801
9516,iliad,15,579,Ἀντίλοχος δ ἐπόρουσε κύων ὥς ὅς τ ἐπί νεβρῷ,DDDSDA,0.06878103330874495
9517,iliad,15,580,βλημένῳ ἀΐξῃ τόν τ ἐξ εὐνῆφι θορόντα,DSSSDA,0.05475333459999439
9518,iliad,15,581,θηρητήρ ἐτύχησε βαλών ὑπέλυσε δέ γυῖα,SDDDDA,0.17776364148270193
9519,iliad,15,582,ὥς ἐπί σοί Μελάνιππε θόρ Ἀντίλοχος μενεχάρμης,DDDDDA,0.12793985179467796
9520,iliad,15,583,τεύχεα συλήσων ἀλλ οὐ λάθεν Ἕκτορα δῖον,DSSDDA,0.31384752933170507
9521,iliad,15,584,ὅς ῥά οἱ ἀντίος ἦλθε θέων ἀνά δηϊοτῆτα,DDDDDA,0.17583489413235665
9522,iliad,15,585,Ἀντίλοχος δ οὐ μεῖνε θοός περ ἐών πολεμιστής,DSDDDA,0.4680644607171815
9523,iliad,15,586,ἀλλ ὅ γ ἄρ ἔτρεσε θηρί κακόν ῥέξαντι ἐοικώς,DDDSDA,0.2812454262800781
9524,iliad,15,587,ὅς τε κύνα κτείνας ἤ βουκόλον ἀμφί βόεσσι,DSSDDA,0.05175038680408519
9525,iliad,15,588,φεύγει πρίν περ ὅμιλον ἀολλισθήμεναι ἀνδρῶν,SDDSDA,0.04212254056110729
9526,iliad,15,589,ὥς τρέσε Νεστορίδης ἐπί δέ Τρῶές τε καί Ἕκτωρ,DDDSDA,0.17028475258295292
9527,iliad,15,590,ἠχῇ θεσπεσίῃ βέλεα στονόεντα χέοντο,SDDDDA,2.1031686968829724
9528,iliad,15,591,στῆ δέ μεταστρεφθείς ἐπεί ἵκετο ἔθνος ἑταίρων,DSDDDA,0.29139500693959863
9529,iliad,15,592,Τρῶες δέ λείουσιν ἐοικότες ὠμοφάγοισι,SSDDDA,0.15928305942862184
9530,iliad,15,593,νηυσίν ἐπεσσεύοντο Διός δ ἐτέλειον ἐφετμάς,DSDDDA,0.06633155167773458
9531,iliad,15,594,ὅ σφισιν αἰέν ἔγειρε μένος μέγα θέλγε δέ θυμόν,DDDDDA,0.05090797408954838
9532,iliad,15,595,Ἀργείων καί κῦδος ἀπαίνυτο τούς δ ὀρόθυνεν,SSDDDA,0.1410250353888405
9533,iliad,15,596,Ἕκτορι γάρ οἱ θυμός ἐβούλετο κῦδος ὀρέξαι,DSDDDA,0.2512934620353782
9534,iliad,15,597,Πριαμίδῃ ἵνα νηυσί κορωνίσι θεσπιδαές πῦρ,DDDDDA,0.20978180905374572
9535,iliad,15,598,ἐμβάλοι ἀκάματον Θέτιδος δ ἐξαίσιον ἀρήν,DDDSDA,0.06424678558882883
9536,iliad,15,599,πᾶσαν ἐπικρήνειε τό γάρ μένε μητίετα Ζεύς,DSDDDA,0.15424000208050317
9537,iliad,15,600,νηός καιομένης σέλας ὀφθαλμοῖσιν ἰδέσθαι,SDDSDA,0.13931819666163497
9538,iliad,15,601,ἐκ γάρ δή τοῦ μέλλε παλίωξιν παρά νηῶν,SSDSDA,0.16458597201442104
9539,iliad,15,602,θησέμεναι Τρώων Δαναοῖσι δέ κῦδος ὀρέξειν,DSDDDA,0.01879038266532885
9540,iliad,15,603,τά φρονέων νήεσσιν ἔπι γλαφυρῇσιν ἔγειρεν,DSDDDA,0.22079302486424818
9541,iliad,15,604,Ἕκτορα Πριαμίδην μάλα περ μεμαῶτα καί αὐτόν,DDDDDA,0.1510260891974894
9542,iliad,15,605,μαίνετο δ ὡς ὅτ Ἄρης ἐγχέσπαλος ἤ ὀλοόν πῦρ,DDSDDA,0.06622662426741278
9543,iliad,15,606,οὔρεσι μαίνηται βαθέης ἐν τάρφεσιν ὕλης,DSDSDA,0.15411027036644703
9544,iliad,15,607,ἀφλοισμός δέ περί στόμα γίγνετο τώ δέ οἱ ὄσσε,SDDDDA,0.1977907699256513
9545,iliad,15,608,λαμπέσθην βλοσυρῇσιν ὑπ ὀφρύσιν ἀμφί δέ πήληξ,SDDDDA,0.24890525117965248
9546,iliad,15,609,σμερδαλέον κροτάφοισι τινάσσετο μαρναμένοιο,DDDDDA,0.3928606365489574
9547,iliad,15,610,Ἕκτορος αὐτός γάρ οἱ ἀπ αἰθέρος ἦεν ἀμύντωρ,DSDDDA,0.06079878291955623
9548,iliad,15,611,Ζεύς ὅς μιν πλεόνεσσι μετ ἀνδράσι μοῦνον ἐόντα,SDDDDA,0.10259087824405327
9549,iliad,15,612,τίμα καί κύδαινε μινυνθάδιος γάρ ἔμελλεν,SSDDDA,0.02788691089476101
9550,iliad,15,613,ἔσσεσθ ἤδη γάρ οἱ ἐπόρνυε μόρσιμον ἦμαρ,SSDDDA,0.3214660455379072
9551,iliad,15,614,Παλλάς Ἀθηναίη ὑπό Πηλεΐδαο βίηφιν,DSDDDA,0.08466434930724731
9552,iliad,15,615,καί ῥ ἔθελεν ῥῆξαι στίχας ἀνδρῶν πειρητίζων,DSDSSA,0.2865933716897403
9553,iliad,15,616,ᾗ δή πλεῖστον ὅμιλον ὅρα καί τεύχε ἄριστα,SDDSDA,0.03246959181183407
9554,iliad,15,617,ἀλλ οὐδ ὧς δύνατο ῥῆξαι μάλα περ μενεαίνων,SDSDDA,0.21380194201706282
9555,iliad,15,618,ἴσχον γάρ πυργηδόν ἀρηρότες ἠΰτε πέτρη,SSDDDA,0.08265531309585877
9556,iliad,15,619,ἠλίβατος μεγάλη πολιῆς ἁλός ἐγγύς ἐοῦσα,DDDDDA,0.11715961273085601
9557,iliad,15,620,ἥ τε μένει λιγέων ἀνέμων λαιψηρά κέλευθα,DDDSDA,0.2180642294950674
9558,iliad,15,621,κύματά τε τροφόεντα τά τε προσερεύγεται αὐτήν,DDDDDA,0.05634692885728822
9559,iliad,15,622,ὥς Δαναοί Τρῶας μένον ἔμπεδον οὐδέ φέβοντο,DSDDDA,0.21310385204609028
9560,iliad,15,623,αὐτάρ ὅ λαμπόμενος πυρί πάντοθεν ἔνθορ ὁμίλῳ,DDDDDA,0.23178738975750185
9561,iliad,15,624,ἐν δ ἔπεσ ὡς ὅτε κῦμα θοῇ ἐν νηΐ πέσῃσι,DDDSDA,0.12324366444363945
9562,iliad,15,625,λάβρον ὑπαί νεφέων ἀνεμοτρεφές ἥ δέ τε πᾶσα,DDDDDA,0.19650184530820186
9563,iliad,15,626,ἄχνῃ ὑπεκρύφθη ἀνέμοιο δέ δεινός ἀήτη,DSDDDA,0.07689260431650234
9564,iliad,15,627,ἱστίῳ ἐμβρέμεται τρομέουσι δέ τε φρένα ναῦται,DDDDDA,0.17649650463749744
9565,iliad,15,628,δειδιότες τυτθόν γάρ ὑπ ἐκ θανάτοιο φέρονται,DSDDDA,0.08352029376545553
9566,iliad,15,629,ὥς ἐδαΐζετο θυμός ἐνί στήθεσσιν Ἀχαιῶν,DDDSDA,0.6380649371239604
9567,iliad,15,630,αὐτάρ ὅ γ ὥς τε λέων ὀλοόφρων βουσίν ἐπελθών,DDDSDA,0.8218136971951833
9568,iliad,15,631,αἵ ῥά τ ἐν εἱαμενῇ ἕλεος μεγάλοιο νέμονται,DDDDDA,0.27692931899398826
9569,iliad,15,632,μυρίαι ἐν δέ τε τῇσι νομεύς οὔ πω σάφα εἰδώς,DDDSDA,0.23813875471539306
9570,iliad,15,633,θηρί μαχέσσασθαι ἕλικος βοός ἀμφί φονῇσιν,DSDDDA,0.1252401526502501
9571,iliad,15,634,ἤτοι ὅ μέν πρώτῃσι καί ὑστατίῃσι βόεσσιν,DSDDDA,0.12833002338049204
9572,iliad,15,635,αἰέν ὁμοστιχάει ὅ δέ τ ἐν μέσσῃσιν ὀρούσας,DDDSDA,0.2728215273721727
9573,iliad,15,636,βοῦν ἔδει αἵ δέ τε πᾶσαι ὑπέτρεσαν ὥς τότ Ἀχαιοί,DDDDDA,0.15837700917313105
9574,iliad,15,637,θεσπεσίως ἐφόβηθεν ὑφ Ἕκτορι καί Διί πατρί,DDDDDA,0.244565807267149
9575,iliad,15,638,πάντες ὅ δ οἶον ἔπεφνε Μυκηναῖον Περιφήτην,DDDSDA,0.2311594531587474
9576,iliad,15,639,Κοπρῆος φίλον υἱόν ὅς Εὐρυσθῆος ἄνακτος,SDDSDA,0.14175771703448758
9577,iliad,15,640,ἀγγελίης οἴχνεσκε βίῃ Ἡρακληείῃ,DSDSSA,0.34994545118737147
9578,iliad,15,641,τοῦ γένετ ἐκ πατρός πολύ χείρονος υἱός ἀμείνων,DSDDDA,0.020057857276382506
9579,iliad,15,642,παντοίας ἀρετάς ἠμέν πόδας ἠδέ μάχεσθαι,SDSDDA,0.09344185127660386
9580,iliad,15,643,καί νόον ἐν πρώτοισι Μυκηναίων ἐτέτυκτο,DSDSDA,0.058806615799016485
9581,iliad,15,644,ὅς ῥα τόθ Ἕκτορι κῦδος ὑπέρτερον ἐγγυάλιξε,DDDDDA,0.37278287362043244
9582,iliad,15,645,στρεφθείς γάρ μετόπισθεν ἐν ἀσπίδος ἄντυγι πάλτο,SDDDDA,0.037687832103370886
9583,iliad,15,646,τήν αὐτός φορέεσκε ποδηνεκέ ἕρκος ἀκόντων,SDDDDA,0.1112527004382277
9584,iliad,15,647,τῇ ὅ γ ἐνί βλαφθείς πέσεν ὕπτιος ἀμφί δέ πήληξ,DSDDDA,0.2123777254937683
9585,iliad,15,648,σμερδαλέον κονάβησε περί κροτάφοισι πεσόντος,DDDDDA,0.15777903566609477
9586,iliad,15,649,Ἕκτωρ δ ὀξύ νόησε θέων δέ οἱ ἄγχι παρέστη,SDDDDA,0.24228523504959681
9587,iliad,15,650,στήθεϊ δ ἐν δόρυ πῆξε φίλων δέ μιν ἐγγύς ἑταίρων,DDDDDA,0.08709495139728812
9588,iliad,15,651,κτεῖν οἵ δ οὐκ ἐδύναντο καί ἀχνύμενοί περ ἑταίρου,SDDDDA,0.28086221763377944
9589,iliad,15,652,χραισμεῖν αὐτοί γάρ μάλα δείδισαν Ἕκτορα δῖον,SSDDDA,0.14298635831702408
9590,iliad,15,653,εἰσωποί δ ἐγένοντο νεῶν περί δ ἔσχεθον ἄκραι,SDDDDA,0.03525898317736642
9591,iliad,15,654,νῆες ὅσαι πρῶται εἰρύατο τοί δ ἐπέχυντο,DSSDDA,0.2739490672397742
9592,iliad,15,655,Ἀργεῖοι δέ νεῶν μέν ἐχώρησαν καί ἀνάγκῃ,SDDSDA,0.014405651939141196
9593,iliad,15,656,τῶν πρωτέων αὐτοῦ δέ παρά κλισίῃσιν ἔμειναν,SSDDDA,0.04479292036517273
9594,iliad,15,657,ἁθρόοι οὐδέ κέδασθεν ἀνά στρατόν ἴσχε γάρ αἰδώς,DDDDDA,0.06640138478881576
9595,iliad,15,658,καί δέος ἀζηχές γάρ ὁμόκλεον ἀλλήλοισι,DSDDSA,0.026556821386314423
9596,iliad,15,659,Νέστωρ αὖτε μάλιστα Γερήνιος οὖρος Ἀχαιῶν,SDDDDA,0.1615425898248466
9597,iliad,15,660,λίσσεθ ὑπέρ τοκέων γουνούμενος ἄνδρα ἕκαστον,DDSDDA,0.22194968423579617
9598,iliad,15,661,ὦ φίλοι ἀνέρες ἔστε καί αἰδῶ θέσθ ἐνί θυμῷ,DDDSDA,0.5670842848337405
9599,iliad,15,662,ἄλλων ἀνθρώπων ἐπί δέ μνήσασθε ἕκαστος,SSDSDA,0.032395688579444
9600,iliad,15,663,παίδων ἠδ ἀλόχων καί κτήσιος ἠδέ τοκήων,SDSDDA,0.04677907678770242
9601,iliad,15,664,ἠμέν ὅτεῳ ζώουσι καί ᾧ κατατεθνήκασι,DSDDSA,0.10689070970299845
9602,iliad,15,665,τῶν ὕπερ ἐνθάδ ἐγώ γουνάζομαι οὐ παρεόντων,DDSDDA,0.04169776522402377
9603,iliad,15,666,ἑστάμεναι κρατερῶς μή δέ τρωπᾶσθε φόβον δέ,DDSSDA,0.08482219678376557
9604,iliad,15,667,ὥς εἰπών ὄτρυνε μένος καί θυμόν ἑκάστου,SSDSDA,1.998743597370253
9605,iliad,15,668,τοῖσι δ ἀπ ὀφθαλμῶν νέφος ἀχλύος ὦσεν Ἀθήνη,DSDDDA,0.2611057351749558
9606,iliad,15,669,θεσπέσιον μάλα δέ σφι φόως γένετ ἀμφοτέρωθεν,DDDDDA,0.07597698925949374
9607,iliad,15,670,ἠμέν πρός νηῶν καί ὁμοιΐου πολέμοιο,SSDSDA,0.041915792032899114
9608,iliad,15,671,Ἕκτορα δέ φράσσαντο βοήν ἀγαθόν καί ἑταίρους,DSDDDA,0.051527236345716446
9609,iliad,15,672,ἠμέν ὅσοι μετόπισθεν ἀφέστασαν οὐδέ μάχοντο,DDDDDA,0.08983609151630337
9610,iliad,15,673,ἠδ ὅσσοι παρά νηυσί μάχην ἐμάχοντο θοῇσιν,SDDDDA,0.20859666674957905
9611,iliad,15,674,οὐδ ἄρ ἔτ Αἴαντι μεγαλήτορι ἥνδανε θυμῷ,DSDDDA,0.19422627512624735
9612,iliad,15,675,ἑστάμεν ἔνθά περ ἄλλοι ἀφέστασαν υἷες Ἀχαιῶν,DDDDDA,0.21501868680856132
9613,iliad,15,676,ἀλλ ὅ γε νηῶν ἴκρι ἐπῴχετο μακρά βιβάσθων,DSDDDA,0.3045482430819165
9614,iliad,15,677,νώμα δέ ξυστόν μέγα ναύμαχον ἐν παλάμῃσι,SSDDDA,0.04996992030824572
9615,iliad,15,678,κολλητόν βλήτροισι δυωκαιεικοσίπηχυ,SSDSDA,0.8408964152537146
9616,iliad,15,679,ὡς δ ὅτ ἀνήρ ἵπποισι κελητίζειν ἐΰ εἰδώς,DSDSDA,0.47946505293114833
9617,iliad,15,680,ὅς τ ἐπεί ἐκ πολέων πίσυρας συναείρεται ἵππους,DDDDDA,0.11938175965250353
9618,iliad,15,681,σεύας ἐκ πεδίοιο μέγα προτί ἄστυ δίηται,SDDDDA,0.07492845809531243
9619,iliad,15,682,λαοφόρον καθ ὁδόν πολέες τέ ἑ θηήσαντο,DDDDSA,0.09218461777886967
9620,iliad,15,683,ἀνέρες ἠδέ γυναῖκες ὅ δ ἔμπεδον ἀσφαλές αἰεί,DDDDDA,0.10000882246071943
9621,iliad,15,684,θρῴσκων ἄλλοτ ἐπ ἄλλον ἀμείβεται οἵ δέ πέτονται,SDDDDA,0.10914658972698017
9622,iliad,15,685,ὥς Αἴας ἐπί πολλά θοάων ἴκρια νηῶν,SDDSDA,0.03988542120530157
9623,iliad,15,686,φοίτα μακρά βιβάς φωνή δέ οἱ αἰθέρ ἵκανεν,SDSDDA,0.2677009472840333
9624,iliad,15,687,αἰεί δέ σμερδνόν βοόων Δαναοῖσι κέλευε,SSDDDA,0.1954942470560467
