,set_size,lines,times_repeated,text,book,line
1157,2,κληῗσαι μεγάροιο θύρας πυκινῶς ἀραρυίας/ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ,2,odyssey,21,236
1158,2,κληῗσαι μεγάροιο θύρας πυκινῶς ἀραρυίας/ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ,2,odyssey,21,382
1159,2,ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ/ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε,2,odyssey,21,237
1160,2,ἤν δέ τις ἤ στοναχῆς ἠέ κτύπου ἔνδον ἀκούσῃ/ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε,2,odyssey,21,383
1161,2,ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε/προβλώσκειν ἀλλ αὐτοῦ ἀκήν ἔμεναι παρά ἔργῳ,2,odyssey,21,238
1162,2,ἀνδρῶν ἡμετέροισιν ἐν ἕρκεσι μή τι θύραζε/προβλώσκειν ἀλλ αὐτοῦ ἀκήν ἔμεναι παρά ἔργῳ,2,odyssey,21,384
1163,2,τοῖσι δ ἐπ ἀγχίμολον θυγάτηρ Διός ἦλθεν Ἀθήνη/Μέντορι εἰδομένη ἠμέν δέμας ἠδέ καί αὐδήν,2,odyssey,22,205
1164,2,τοῖσι δ ἐπ ἀγχίμολον θυγάτηρ Διός ἦλθεν Ἀθήνη/Μέντορι εἰδομένη ἠμέν δέμας ἠδέ καί αὐδήν,2,odyssey,24,502
1165,2,καί μιν λισσόμενος ἔπεα πτερόεντα προσηύδα/γουνοῦμαί σ Ὀδυσεῦ σύ δέ μ αἴδεο καί μ ἐλέησον,2,odyssey,22,311
1166,2,καί μιν λισσόμενος ἔπεα πτερόεντα προσηύδα/γουνοῦμαί σ Ὀδυσεῦ σύ δέ μ αἴδεο καί μ ἐλέησον,2,odyssey,22,343
1167,2,οὔ τινα γάρ τίεσκον ἐπιχθονίων ἀνθρώπων/οὐ κακόν οὐδέ μέν ἐσθλόν ὅτις σφέας εἰσαφίκοιτο,2,odyssey,22,414
1168,2,οὔ τινα γάρ τίεσκον ἐπιχθονίων ἀνθρώπων/οὐ κακόν οὐδέ μέν ἐσθλόν ὅτις σφέας εἰσαφίκοιτο,2,odyssey,23,64
1169,2,οὐ μέν κ ἄλλη γ ὧδε γυνή τετληότι θυμῷ/ἀνδρός ἀφεσταίη ὅς οἱ κακά πολλά μογήσας,2,odyssey,23,99
1170,2,οὐ μέν κ ἄλλη γ ὧδε γυνή τετληότι θυμῷ/ἀνδρός ἀφεσταίη ὅς οἱ κακά πολλά μογήσας,2,odyssey,23,167
1171,2,ἀνδρός ἀφεσταίη ὅς οἱ κακά πολλά μογήσας/ἔλθοι ἐεικοστῷ ἔτεϊ ἐς πατρίδα γαῖαν,2,odyssey,23,100
1172,2,ἀνδρός ἀφεσταίη ὅς οἱ κακά πολλά μογήσας/ἔλθοι ἐεικοστῷ ἔτεϊ ἐς πατρίδα γαῖαν,2,odyssey,23,168
1173,3,λυσόμενός τε θύγατρα φέρων τ ἀπερείσι ἄποινα/στέμματ ἔχων ἐν χερσίν ἑκηβόλου Ἀπόλλωνος/χρυσέῳ ἀνά σκήπτρῳ καί λίσσετο πάντας Ἀχαιούς,2,iliad,1,13
1174,3,λυσόμενός τε θύγατρα φέρων τ ἀπερείσι ἄποινα/στέμματ ἔχων ἐν χερσίν ἑκηβόλου Ἀπόλλωνος/χρυσέῳ ἀνά σκήπτρῳ καί λίσσετο πάντας Ἀχαιούς,2,iliad,1,372
1175,3,στέμματ ἔχων ἐν χερσίν ἑκηβόλου Ἀπόλλωνος/χρυσέῳ ἀνά σκήπτρῳ καί λίσσετο πάντας Ἀχαιούς/Ἀτρεΐδα δέ μάλιστα δύω κοσμήτορε λαῶν,2,iliad,1,14
1176,3,στέμματ ἔχων ἐν χερσίν ἑκηβόλου Ἀπόλλωνος/χρυσέῳ ἀνά σκήπτρῳ καί λίσσετο πάντας Ἀχαιούς/Ἀτρεΐδα δέ μάλιστα δύω κοσμήτορε λαῶν,2,iliad,1,373
1177,3,ἔνθ ἄλλοι μέν πάντες ἐπευφήμησαν Ἀχαιοί/αἰδεῖσθαί θ ἱερῆα καί ἀγλαά δέχθαι ἄποινα/ἀλλ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,2,iliad,1,22
1178,3,ἔνθ ἄλλοι μέν πάντες ἐπευφήμησαν Ἀχαιοί/αἰδεῖσθαί θ ἱερῆα καί ἀγλαά δέχθαι ἄποινα/ἀλλ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,2,iliad,1,376
1179,3,αἰδεῖσθαί θ ἱερῆα καί ἀγλαά δέχθαι ἄποινα/ἀλλ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ/ἀλλά κακῶς ἀφίει κρατερόν δ ἐπί μῦθον ἔτελλε,2,iliad,1,23
1180,3,αἰδεῖσθαί θ ἱερῆα καί ἀγλαά δέχθαι ἄποινα/ἀλλ οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ/ἀλλά κακῶς ἀφίει κρατερόν δ ἐπί μῦθον ἔτελλε,2,iliad,1,377
1181,3,αὐτάρ ἐπεί ῥ εὔξαντο καί οὐλοχύτας προβάλοντο/αὐέρυσαν μέν πρῶτα καί ἔσφαξαν καί ἔδειραν/μηρούς τ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν,2,iliad,1,458
1182,3,αὐτάρ ἐπεί ῥ εὔξαντο καί οὐλοχύτας προβάλοντο/αὐέρυσαν μέν πρῶτα καί ἔσφαξαν καί ἔδειραν/μηρούς τ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν,2,iliad,2,421
1183,3,αὐέρυσαν μέν πρῶτα καί ἔσφαξαν καί ἔδειραν/μηρούς τ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν/δίπτυχα ποιήσαντες ἐπ αὐτῶν δ ὠμοθέτησαν,2,iliad,1,459
1184,3,αὐέρυσαν μέν πρῶτα καί ἔσφαξαν καί ἔδειραν/μηρούς τ ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν/δίπτυχα ποιήσαντες ἐπ αὐτῶν δ ὠμοθέτησαν,2,iliad,2,422
1185,3,δίπτυχα ποιήσαντες ἐπ αὐτῶν δ ὠμοθέτησαν/καῖε δ ἐπί σχίζῃς ὁ γέρων ἐπί δ αἴθοπα οἶνον/λεῖβε νέοι δέ παρ αὐτόν ἔχον πεμπώβολα χερσίν,2,iliad,1,461
1186,3,δίπτυχα ποιήσαντες ἐπ αὐτῶν δ ὠμοθέτησαν/καῖε δ ἐπί σχίζῃς ὁ γέρων ἐπί δ αἴθοπα οἶνον/λεῖβε νέοι δέ παρ αὐτόν ἔχον πεμπώβολα χερσίν,2,odyssey,3,458
1187,3,αὐτάρ ἐπεί κατά μῆρε κάη καί σπλάγχνα πάσαντο/μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα,2,iliad,1,464
1188,3,αὐτάρ ἐπεί κατά μῆρε κάη καί σπλάγχνα πάσαντο/μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα,2,iliad,2,427
1189,3,μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα,2,iliad,1,465
1190,3,μίστυλλόν τ ἄρα τἆλλα καί ἀμφ ὀβελοῖσιν ἔπειραν/ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα,2,iliad,2,428
1191,3,ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης,2,iliad,1,466
1192,3,ὤπτησάν τε περιφραδέως ἐρύσαντό τε πάντα/αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης,2,iliad,2,429
1193,3,αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης/αὐτάρ ἐπεί πόσιος καί ἐδητύος ἐξ ἔρον ἕντο,2,iliad,1,467
1194,3,αὐτάρ ἐπεί παύσαντο πόνου τετύκοντό τε δαῖτα/δαίνυντ οὐδέ τι θυμός ἐδεύετο δαιτός ἐΐσης/αὐτάρ ἐπεί πόσιος καί ἐδητύος ἐξ ἔρον ἕντο,2,iliad,2,430
1195,3,Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,3,iliad,2,13
1196,3,Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,3,iliad,2,30
1197,3,Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας/Ἥρη λισσομένη Τρώεσσι δέ κήδε ἐφῆπται,3,iliad,2,67
1198,3,εὕδεις Ἀτρέος υἱέ δαΐφρονος ἱπποδάμοιο/οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε,2,iliad,2,23
1199,3,εὕδεις Ἀτρέος υἱέ δαΐφρονος ἱπποδάμοιο/οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε,2,iliad,2,60
1200,3,οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι,2,iliad,2,24
1201,3,οὐ χρή παννύχιον εὕδειν βουληφόρον ἄνδρα/ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι,2,iliad,2,61
1202,3,ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει,2,iliad,2,25
1203,3,ᾧ λαοί τ ἐπιτετράφαται καί τόσσα μέμηλε/νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει,2,iliad,2,62
1204,3,νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς,2,iliad,2,26
1205,3,νῦν δ ἐμέθεν ξύνες ὦκα Διός δέ τοι ἄγγελός εἰμι/ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς,2,iliad,2,63
1206,3,ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν,2,iliad,2,27
1207,3,ὅς σεῦ ἄνευθεν ἐών μέγα κήδεται ἠδ ἐλεαίρει/θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν,2,iliad,2,64
1208,3,θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες,2,iliad,2,28
1209,3,θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιούς/πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες,2,iliad,2,65
1210,3,πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας,2,iliad,2,29
1211,3,πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν/Τρώων οὐ γάρ ἔτ ἀμφίς Ὀλύμπια δώματ ἔχοντες/ἀθάνατοι φράζονται ἐπέγναμψεν γάρ ἅπαντας,2,iliad,2,66
1212,3,Ἴλιον ἐκπέρσαντ εὐτείχεον ἀπονέεσθαι/νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν,2,iliad,2,113
1213,3,Ἴλιον ἐκπέρσαντ εὐτείχεον ἀπονέεσθαι/νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν,2,iliad,9,20
1214,3,νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι,2,iliad,2,114
1215,3,νῦν δέ κακήν ἀπάτην βουλεύσατο καί με κελεύει/δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι,2,iliad,9,21
1216,3,δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα,2,iliad,2,115
1217,3,δυσκλέα Ἄργος ἱκέσθαι ἐπεί πολύν ὤλεσα λαόν/οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα,2,iliad,9,22
1218,3,οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα/ἠδ ἔτι καί λύσει τοῦ γάρ κράτος ἐστί μέγιστον,2,iliad,2,116
1219,3,οὕτω που Διί μέλλει ὑπερμενέϊ φίλον εἶναι/ὅς δή πολλάων πολίων κατέλυσε κάρηνα/ἠδ ἔτι καί λύσει τοῦ γάρ κράτος ἐστί μέγιστον,2,iliad,9,23
1220,3,ἀλλ ἄγεθ ὡς ἄν ἐγώ εἴπω πειθώμεθα πάντες/φεύγωμεν σύν νηυσί φίλην ἐς πατρίδα γαῖαν/οὐ γάρ ἔτι Τροίην αἱρήσομεν εὐρυάγυιαν,2,iliad,2,139
1221,3,ἀλλ ἄγεθ ὡς ἄν ἐγώ εἴπω πειθώμεθα πάντες/φεύγωμεν σύν νηυσί φίλην ἐς πατρίδα γαῖαν/οὐ γάρ ἔτι Τροίην αἱρήσομεν εὐρυάγυιαν,2,iliad,9,26
1222,3,υἷε δύω Μέροπος Περκωσίου ὅς περί πάντων/ᾔδεε μαντοσύνας οὐδέ οὕς παῖδας ἔασκε/στείχειν ἐς πόλεμον φθισήνορα τώ δέ οἱ οὔ τι,2,iliad,2,831
1223,3,υἷε δύω Μέροπος Περκωσίου ὅς περί πάντων/ᾔδεε μαντοσύνας οὐδέ οὕς παῖδας ἔασκε/στείχειν ἐς πόλεμον φθισήνορα τώ δέ οἱ οὔ τι,2,iliad,11,329
1224,3,ᾔδεε μαντοσύνας οὐδέ οὕς παῖδας ἔασκε/στείχειν ἐς πόλεμον φθισήνορα τώ δέ οἱ οὔ τι/πειθέσθην κῆρες γάρ ἄγον μέλανος θανάτοιο,2,iliad,2,832
1225,3,ᾔδεε μαντοσύνας οὐδέ οὕς παῖδας ἔασκε/στείχειν ἐς πόλεμον φθισήνορα τώ δέ οἱ οὔ τι/πειθέσθην κῆρες γάρ ἄγον μέλανος θανάτοιο,2,iliad,11,330
1226,3,κνημῖδας μέν πρῶτα περί κνήμῃσιν ἔθηκε/καλάς ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας/δεύτερον αὖ θώρηκα περί στήθεσσιν ἔδυνεν,2,iliad,3,330
1227,3,κνημῖδας μέν πρῶτα περί κνήμῃσιν ἔθηκε/καλάς ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας/δεύτερον αὖ θώρηκα περί στήθεσσιν ἔδυνεν,2,iliad,19,369
1228,3,ἀμφί δ ἄρ ὤμοισιν βάλετο ξίφος ἀργυρόηλον/χάλκεον αὐτάρ ἔπειτα σάκος μέγα τε στιβαρόν τε/κρατί δ ἐπ ἰφθίμῳ κυνέην εὔτυκτον ἔθηκεν,2,iliad,3,334
